seed_index	world_seed	run_kind	arm	J_contract	reducer	run	n_subjects	observed	p_two_sided	studentization_sd	subject_statistic_skewness	n_positive	n_negative	n_zero	positive_fraction	effective_contract_sha256	background_world_sha256
100	20860927	formal	J32_reference	32	median	R1	16	-4.46721957187263e-05	0.662689208984375	9.6961451460671e-05	-0.0809960347220826	7	9	0	0.4375	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	75E89A0CC7D6E3386660996EF9DA262AAE3DFAF80784E45ADD2FFD9FE7414317
100	20860927	formal	J32_reference	32	median	R2	13	-8.72907239248571e-05	0.40283203125	0.000100646959205225	0.54724025578033	6	7	0	0.461538461538462	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	75E89A0CC7D6E3386660996EF9DA262AAE3DFAF80784E45ADD2FFD9FE7414317
100	20860927	formal	J32_reference	32	mean	R1	16	0.000123619130998581	0.184478759765625	9.06999420951636e-05	0.10393689768786	10	6	0	0.625	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	75E89A0CC7D6E3386660996EF9DA262AAE3DFAF80784E45ADD2FFD9FE7414317
100	20860927	formal	J32_reference	32	mean	R2	13	4.75961774675645e-05	0.6669921875	0.000101348807702443	0.740740247885544	7	6	0	0.538461538461538	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	75E89A0CC7D6E3386660996EF9DA262AAE3DFAF80784E45ADD2FFD9FE7414317
100	20860927	formal	J256_high	256	median	R1	16	-4.28049925074678e-05	0.69342041015625	0.000103761747682874	0.33106027082025	6	10	0	0.375	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	75E89A0CC7D6E3386660996EF9DA262AAE3DFAF80784E45ADD2FFD9FE7414317
100	20860927	formal	J256_high	256	median	R2	13	-0.000107119557550882	0.33984375	0.000108252522255507	1.06285152906379	6	7	0	0.461538461538462	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	75E89A0CC7D6E3386660996EF9DA262AAE3DFAF80784E45ADD2FFD9FE7414317
100	20860927	formal	J256_high	256	mean	R1	16	0.000113491964167621	0.2177734375	8.9265646863713e-05	0.199942193875468	10	6	0	0.625	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	75E89A0CC7D6E3386660996EF9DA262AAE3DFAF80784E45ADD2FFD9FE7414317
100	20860927	formal	J256_high	256	mean	R2	13	3.70288654025461e-05	0.722900390625	9.12889609047167e-05	0.97016593007106	7	6	0	0.538461538461538	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	75E89A0CC7D6E3386660996EF9DA262AAE3DFAF80784E45ADD2FFD9FE7414317
101	20860928	formal	J32_reference	32	median	R1	16	-0.000129777078349731	0.183990478515625	9.65536218970176e-05	0.514529218363863	5	11	0	0.3125	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	1E417C9D541473E1D273D77A1455610565A19CA4F5FAAAB4F3E9907D1319D49B
101	20860928	formal	J32_reference	32	median	R2	13	-0.000215599552935424	0.044677734375	0.00011081007660797	-0.447007707422663	4	9	0	0.307692307692308	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	1E417C9D541473E1D273D77A1455610565A19CA4F5FAAAB4F3E9907D1319D49B
101	20860928	formal	J32_reference	32	mean	R1	16	-4.58208551632373e-05	0.49810791015625	6.58232992570132e-05	-0.0405409256676175	6	10	0	0.375	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	1E417C9D541473E1D273D77A1455610565A19CA4F5FAAAB4F3E9907D1319D49B
101	20860928	formal	J32_reference	32	mean	R2	13	-8.40399597189776e-05	0.35595703125	8.84623441407333e-05	-0.271655163706735	7	6	0	0.538461538461538	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	1E417C9D541473E1D273D77A1455610565A19CA4F5FAAAB4F3E9907D1319D49B
101	20860928	formal	J256_high	256	median	R1	16	-8.9271309190227e-05	0.25823974609375	7.76676410603655e-05	0.0521450634052972	7	9	0	0.4375	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	1E417C9D541473E1D273D77A1455610565A19CA4F5FAAAB4F3E9907D1319D49B
101	20860928	formal	J256_high	256	median	R2	13	-0.000214892239179455	0.02783203125	0.000101441402412532	-0.345685623254	3	10	0	0.230769230769231	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	1E417C9D541473E1D273D77A1455610565A19CA4F5FAAAB4F3E9907D1319D49B
101	20860928	formal	J256_high	256	mean	R1	16	-2.14709110639673e-05	0.756256103515625	6.63630741893517e-05	-0.334425036203283	6	10	0	0.375	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	1E417C9D541473E1D273D77A1455610565A19CA4F5FAAAB4F3E9907D1319D49B
101	20860928	formal	J256_high	256	mean	R2	13	-7.21954027269254e-05	0.433349609375	8.94414580506581e-05	-0.299299901879921	7	6	0	0.538461538461538	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	1E417C9D541473E1D273D77A1455610565A19CA4F5FAAAB4F3E9907D1319D49B
102	20860929	formal	J32_reference	32	median	R1	16	-0.00022678070386917	0.037384033203125	0.000112523868212503	-0.151123167648716	4	12	0	0.25	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	94CF46BCBA8163398AD66D90E49B452C82C0EECD2BE0BCC6280CF400026CE209
102	20860929	formal	J32_reference	32	median	R2	13	-8.54529002222387e-05	0.410888671875	9.98423314448663e-05	0.368157297257416	4	9	0	0.307692307692308	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	94CF46BCBA8163398AD66D90E49B452C82C0EECD2BE0BCC6280CF400026CE209
102	20860929	formal	J32_reference	32	mean	R1	16	-2.78263895323351e-05	0.75567626953125	8.09977853245794e-05	-0.907143758933211	8	8	0	0.5	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	94CF46BCBA8163398AD66D90E49B452C82C0EECD2BE0BCC6280CF400026CE209
102	20860929	formal	J32_reference	32	mean	R2	13	7.32318228939395e-05	0.433837890625	8.48716279630038e-05	-2.00080802046929	10	3	0	0.769230769230769	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	94CF46BCBA8163398AD66D90E49B452C82C0EECD2BE0BCC6280CF400026CE209
102	20860929	formal	J256_high	256	median	R1	16	-0.000219211279997155	0.0372314453125	0.000107455584407366	0.445791022637263	4	12	0	0.25	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	94CF46BCBA8163398AD66D90E49B452C82C0EECD2BE0BCC6280CF400026CE209
102	20860929	formal	J256_high	256	median	R2	13	-9.44193291689919e-05	0.321044921875	9.17883521984126e-05	-0.11535509531861	4	9	0	0.307692307692308	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	94CF46BCBA8163398AD66D90E49B452C82C0EECD2BE0BCC6280CF400026CE209
102	20860929	formal	J256_high	256	mean	R1	16	-2.55288904542204e-05	0.737762451171875	7.23342938731351e-05	-0.540516019316035	9	7	0	0.5625	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	94CF46BCBA8163398AD66D90E49B452C82C0EECD2BE0BCC6280CF400026CE209
102	20860929	formal	J256_high	256	mean	R2	13	8.66933253075315e-05	0.31298828125	8.22113237779009e-05	-1.856360582925	9	4	0	0.692307692307692	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	94CF46BCBA8163398AD66D90E49B452C82C0EECD2BE0BCC6280CF400026CE209
103	20860930	formal	J32_reference	32	median	R1	16	-5.12259982853788e-05	0.534515380859375	8.00071891371796e-05	0.421571703982566	6	10	0	0.375	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	F2FFF6B537E06C857FABBD94C722C67ACAA5364A595330A7891869D8430BD2B3
103	20860930	formal	J32_reference	32	median	R2	13	-0.000219481875253008	0.041259765625	0.000113966379350274	-0.898004148197223	4	9	0	0.307692307692308	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	F2FFF6B537E06C857FABBD94C722C67ACAA5364A595330A7891869D8430BD2B3
103	20860930	formal	J32_reference	32	mean	R1	16	5.11525890349801e-05	0.622589111328125	9.80507747892376e-05	0.668705860830244	8	8	0	0.5	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	F2FFF6B537E06C857FABBD94C722C67ACAA5364A595330A7891869D8430BD2B3
103	20860930	formal	J32_reference	32	mean	R2	13	-0.00017308557962652	0.1337890625	0.000111225803946901	-1.0179592840737	5	8	0	0.384615384615385	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	F2FFF6B537E06C857FABBD94C722C67ACAA5364A595330A7891869D8430BD2B3
103	20860930	formal	J256_high	256	median	R1	16	-8.81105737413025e-05	0.3836669921875	9.83947925987581e-05	0.365182979068709	6	10	0	0.375	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	F2FFF6B537E06C857FABBD94C722C67ACAA5364A595330A7891869D8430BD2B3
103	20860930	formal	J256_high	256	median	R2	13	-0.000193820275802791	0.052978515625	0.000105443107830838	-1.1407091592112	5	8	0	0.384615384615385	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	F2FFF6B537E06C857FABBD94C722C67ACAA5364A595330A7891869D8430BD2B3
103	20860930	formal	J256_high	256	mean	R1	16	3.65496265476739e-05	0.73284912109375	0.00010167589124369	0.769526845311269	7	9	0	0.4375	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	F2FFF6B537E06C857FABBD94C722C67ACAA5364A595330A7891869D8430BD2B3
103	20860930	formal	J256_high	256	mean	R2	13	-0.000154157818294116	0.155029296875	0.000102717575799547	-1.15653985031619	5	8	0	0.384615384615385	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	F2FFF6B537E06C857FABBD94C722C67ACAA5364A595330A7891869D8430BD2B3
104	20860931	formal	J32_reference	32	median	R1	16	-0.00016879302734282	0.014251708984375	7.17926535948333e-05	-0.0381805270451957	4	12	0	0.25	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	CAB930D99FD4D3AC855A24AB0D549E839E0C2A8A877038A0F5062AF97DBA601A
104	20860931	formal	J32_reference	32	median	R2	13	-0.000127261503707455	0.250732421875	0.000105952021408708	-0.788280395345606	6	7	0	0.461538461538462	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	CAB930D99FD4D3AC855A24AB0D549E839E0C2A8A877038A0F5062AF97DBA601A
104	20860931	formal	J32_reference	32	mean	R1	16	2.22856977652627e-05	0.695770263671875	5.53080264230494e-05	0.219397197750406	9	7	0	0.5625	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	CAB930D99FD4D3AC855A24AB0D549E839E0C2A8A877038A0F5062AF97DBA601A
104	20860931	formal	J32_reference	32	mean	R2	13	1.14264286160775e-05	0.872802734375	6.86007690207617e-05	-0.4683147924868	7	6	0	0.538461538461538	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	CAB930D99FD4D3AC855A24AB0D549E839E0C2A8A877038A0F5062AF97DBA601A
104	20860931	formal	J256_high	256	median	R1	16	-0.000158175309439478	0.015533447265625	6.90116538606906e-05	-0.374337153284477	4	12	0	0.25	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	CAB930D99FD4D3AC855A24AB0D549E839E0C2A8A877038A0F5062AF97DBA601A
104	20860931	formal	J256_high	256	median	R2	13	-6.10201894430114e-05	0.51025390625	8.85950178358347e-05	-0.251522852914863	7	6	0	0.538461538461538	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	CAB930D99FD4D3AC855A24AB0D549E839E0C2A8A877038A0F5062AF97DBA601A
104	20860931	formal	J256_high	256	mean	R1	16	3.29901292405151e-05	0.587860107421875	5.84364471320808e-05	0.469172319908363	10	6	0	0.625	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	CAB930D99FD4D3AC855A24AB0D549E839E0C2A8A877038A0F5062AF97DBA601A
104	20860931	formal	J256_high	256	mean	R2	13	3.99288677407134e-05	0.572509765625	6.80967257445822e-05	-0.386012926101329	8	5	0	0.615384615384615	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	CAB930D99FD4D3AC855A24AB0D549E839E0C2A8A877038A0F5062AF97DBA601A
105	20860932	formal	J32_reference	32	median	R1	16	-0.000170592232740404	0.06683349609375	9.36866644414704e-05	-0.203813048385927	7	9	0	0.4375	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	6E2228EF8BBA4D60763AF076BE00AF0DCF69D480BC13D5FEFDA8FA37FBEC65A4
105	20860932	formal	J32_reference	32	median	R2	13	-0.000153486230787034	0.28466796875	0.000138441297561534	1.03340939641872	5	8	0	0.384615384615385	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	6E2228EF8BBA4D60763AF076BE00AF0DCF69D480BC13D5FEFDA8FA37FBEC65A4
105	20860932	formal	J32_reference	32	mean	R1	16	-5.8916055882979e-05	0.44635009765625	7.53477046951129e-05	-0.243014267479821	8	8	0	0.5	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	6E2228EF8BBA4D60763AF076BE00AF0DCF69D480BC13D5FEFDA8FA37FBEC65A4
105	20860932	formal	J32_reference	32	mean	R2	13	1.42701536034629e-05	0.87890625	8.43499822061963e-05	0.798660162091826	6	7	0	0.461538461538462	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	6E2228EF8BBA4D60763AF076BE00AF0DCF69D480BC13D5FEFDA8FA37FBEC65A4
105	20860932	formal	J256_high	256	median	R1	16	-0.000180358256215877	0.041290283203125	8.96795334510994e-05	0.304853653930516	4	12	0	0.25	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	6E2228EF8BBA4D60763AF076BE00AF0DCF69D480BC13D5FEFDA8FA37FBEC65A4
105	20860932	formal	J256_high	256	median	R2	13	-0.000131837181959567	0.294921875	0.000121187069563287	1.05950045119429	5	8	0	0.384615384615385	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	6E2228EF8BBA4D60763AF076BE00AF0DCF69D480BC13D5FEFDA8FA37FBEC65A4
105	20860932	formal	J256_high	256	mean	R1	16	-4.17428797808203e-05	0.564300537109375	7.05488357200249e-05	-0.111754995901664	8	8	0	0.5	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	6E2228EF8BBA4D60763AF076BE00AF0DCF69D480BC13D5FEFDA8FA37FBEC65A4
105	20860932	formal	J256_high	256	mean	R2	13	2.80989540909964e-06	0.97607421875	7.85259776114333e-05	1.25110494995458	7	6	0	0.538461538461538	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	6E2228EF8BBA4D60763AF076BE00AF0DCF69D480BC13D5FEFDA8FA37FBEC65A4
106	20860933	formal	J32_reference	32	median	R1	16	1.00001650876302e-05	0.9322509765625	0.000108899134318562	0.653240099961165	8	8	0	0.5	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	CA58ADE3F81373C6E25F1C9F3C41B59C71DFA4A09E3D65A88F7BC7AC269A723E
106	20860933	formal	J32_reference	32	median	R2	13	-2.66848248697032e-05	0.82861328125	0.000120138755066982	0.547101789901826	5	8	0	0.384615384615385	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	CA58ADE3F81373C6E25F1C9F3C41B59C71DFA4A09E3D65A88F7BC7AC269A723E
106	20860933	formal	J32_reference	32	mean	R1	16	0.000158413313529262	0.081451416015625	9.11152587014093e-05	-0.0292092269284723	11	5	0	0.6875	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	CA58ADE3F81373C6E25F1C9F3C41B59C71DFA4A09E3D65A88F7BC7AC269A723E
106	20860933	formal	J32_reference	32	mean	R2	13	5.51835012158935e-05	0.61865234375	0.000103473787962522	0.784140881448613	5	8	0	0.384615384615385	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	CA58ADE3F81373C6E25F1C9F3C41B59C71DFA4A09E3D65A88F7BC7AC269A723E
106	20860933	formal	J256_high	256	median	R1	16	4.33128819089282e-05	0.69964599609375	0.000104991383402704	0.478545295656753	9	7	0	0.5625	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	CA58ADE3F81373C6E25F1C9F3C41B59C71DFA4A09E3D65A88F7BC7AC269A723E
106	20860933	formal	J256_high	256	median	R2	13	-7.58157038838958e-05	0.550537109375	0.000122748649862927	0.527963160655897	5	8	0	0.384615384615385	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	CA58ADE3F81373C6E25F1C9F3C41B59C71DFA4A09E3D65A88F7BC7AC269A723E
106	20860933	formal	J256_high	256	mean	R1	16	0.000170975194883022	0.061676025390625	9.25068776853071e-05	-0.0555140947072591	11	5	0	0.6875	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	CA58ADE3F81373C6E25F1C9F3C41B59C71DFA4A09E3D65A88F7BC7AC269A723E
106	20860933	formal	J256_high	256	mean	R2	13	4.85854182821841e-05	0.654541015625	0.000103777284312016	0.677704269699564	5	8	0	0.384615384615385	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	CA58ADE3F81373C6E25F1C9F3C41B59C71DFA4A09E3D65A88F7BC7AC269A723E
107	20860934	formal	J32_reference	32	median	R1	16	-0.000173746438096981	0.10791015625	0.000107349465533679	-0.381535078470162	6	10	0	0.375	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	8E36D1EDB99131B5DB9DEB573D81A4963A0738B1A6CB250C062111F9FB115BDC
107	20860934	formal	J32_reference	32	median	R2	13	-0.000162650205380053	0.037353515625	7.93994966535445e-05	0.470872064815017	4	9	0	0.307692307692308	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	8E36D1EDB99131B5DB9DEB573D81A4963A0738B1A6CB250C062111F9FB115BDC
107	20860934	formal	J32_reference	32	mean	R1	16	-5.90647877072639e-06	0.950225830078125	8.72978395521753e-05	-0.444600795524011	10	6	0	0.625	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	8E36D1EDB99131B5DB9DEB573D81A4963A0738B1A6CB250C062111F9FB115BDC
107	20860934	formal	J32_reference	32	mean	R2	13	5.97345772080229e-05	0.384765625	6.57256614512447e-05	0.364297586344792	6	7	0	0.461538461538462	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	8E36D1EDB99131B5DB9DEB573D81A4963A0738B1A6CB250C062111F9FB115BDC
107	20860934	formal	J256_high	256	median	R1	16	-0.000162338040680649	0.11126708984375	0.000101209659674275	-0.183366111999601	5	11	0	0.3125	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	8E36D1EDB99131B5DB9DEB573D81A4963A0738B1A6CB250C062111F9FB115BDC
107	20860934	formal	J256_high	256	median	R2	13	-0.000155844244293564	0.056884765625	8.1998786995157e-05	0.757535453302671	4	9	0	0.307692307692308	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	8E36D1EDB99131B5DB9DEB573D81A4963A0738B1A6CB250C062111F9FB115BDC
107	20860934	formal	J256_high	256	mean	R1	16	-8.42666148156565e-06	0.924041748046875	8.60679445335896e-05	-0.166085721915824	9	7	0	0.5625	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	8E36D1EDB99131B5DB9DEB573D81A4963A0738B1A6CB250C062111F9FB115BDC
107	20860934	formal	J256_high	256	mean	R2	13	7.09682028665637e-05	0.389892578125	7.68557594438504e-05	0.598305024728825	8	5	0	0.615384615384615	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	8E36D1EDB99131B5DB9DEB573D81A4963A0738B1A6CB250C062111F9FB115BDC
108	20860935	formal	J32_reference	32	median	R1	16	-9.5437563724324e-05	0.47552490234375	0.000127391592313649	1.29207880342183	5	11	0	0.3125	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	A7A2260AC89C3CCE62273E0FECC3B7EFE3CF8E0CABB5144197D662B919C3AAFD
108	20860935	formal	J32_reference	32	median	R2	13	-0.000167939968870825	0.080078125	9.62282558772547e-05	0.424759670056953	5	8	0	0.384615384615385	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	A7A2260AC89C3CCE62273E0FECC3B7EFE3CF8E0CABB5144197D662B919C3AAFD
108	20860935	formal	J32_reference	32	mean	R1	16	5.28819049012856e-05	0.650177001953125	0.000102034724506755	1.28174026925053	9	7	0	0.5625	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	A7A2260AC89C3CCE62273E0FECC3B7EFE3CF8E0CABB5144197D662B919C3AAFD
108	20860935	formal	J32_reference	32	mean	R2	13	7.95841945250561e-06	0.951171875	0.000121530369554054	0.5273842379355	5	8	0	0.384615384615385	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	A7A2260AC89C3CCE62273E0FECC3B7EFE3CF8E0CABB5144197D662B919C3AAFD
108	20860935	formal	J256_high	256	median	R1	16	-0.000102461414132063	0.35760498046875	0.000106577735703406	1.47526233991735	5	11	0	0.3125	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	A7A2260AC89C3CCE62273E0FECC3B7EFE3CF8E0CABB5144197D662B919C3AAFD
108	20860935	formal	J256_high	256	median	R2	13	-0.00017892753460604	0.06494140625	9.72992100589631e-05	0.361857979489024	5	8	0	0.384615384615385	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	A7A2260AC89C3CCE62273E0FECC3B7EFE3CF8E0CABB5144197D662B919C3AAFD
108	20860935	formal	J256_high	256	mean	R1	16	7.11599978142917e-05	0.523101806640625	9.69665890971754e-05	1.40949051789144	9	7	0	0.5625	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	A7A2260AC89C3CCE62273E0FECC3B7EFE3CF8E0CABB5144197D662B919C3AAFD
108	20860935	formal	J256_high	256	mean	R2	13	-4.62501773515615e-06	0.96826171875	0.000113034097695038	0.483777482389422	5	8	0	0.384615384615385	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	A7A2260AC89C3CCE62273E0FECC3B7EFE3CF8E0CABB5144197D662B919C3AAFD
109	20860936	formal	J32_reference	32	median	R1	16	-0.000280261173843024	0.01312255859375	0.000115755326863329	0.924714465215594	4	12	0	0.25	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	186AB392DE1F858AE7BF416337E9E6E84EFFAA4FEC6EA0C4D285280C6FA020B3
109	20860936	formal	J32_reference	32	median	R2	13	-0.000214608145276865	0.01025390625	9.24336624421081e-05	-0.64980439494559	3	10	0	0.230769230769231	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	186AB392DE1F858AE7BF416337E9E6E84EFFAA4FEC6EA0C4D285280C6FA020B3
109	20860936	formal	J32_reference	32	mean	R1	16	-0.00015342568074162	0.10565185546875	9.43529451612626e-05	0.224205336560072	6	10	0	0.375	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	186AB392DE1F858AE7BF416337E9E6E84EFFAA4FEC6EA0C4D285280C6FA020B3
109	20860936	formal	J32_reference	32	mean	R2	13	-9.17444404408121e-05	0.4091796875	0.000103749518326312	-0.750231278216315	5	8	0	0.384615384615385	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	186AB392DE1F858AE7BF416337E9E6E84EFFAA4FEC6EA0C4D285280C6FA020B3
109	20860936	formal	J256_high	256	median	R1	16	-0.000275706728274263	0.0107421875	0.000112364490208045	0.438299963197399	4	12	0	0.25	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	186AB392DE1F858AE7BF416337E9E6E84EFFAA4FEC6EA0C4D285280C6FA020B3
109	20860936	formal	J256_high	256	median	R2	13	-0.00025054816627426	0.006103515625	9.88154691094252e-05	-0.143302796788309	3	10	0	0.230769230769231	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	186AB392DE1F858AE7BF416337E9E6E84EFFAA4FEC6EA0C4D285280C6FA020B3
109	20860936	formal	J256_high	256	mean	R1	16	-0.000124409619237544	0.1624755859375	8.78171045580371e-05	0.337847085708115	6	10	0	0.375	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	186AB392DE1F858AE7BF416337E9E6E84EFFAA4FEC6EA0C4D285280C6FA020B3
109	20860936	formal	J256_high	256	mean	R2	13	-9.81391122596083e-05	0.383056640625	0.000102894848691134	-1.02083888492725	5	8	0	0.384615384615385	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	186AB392DE1F858AE7BF416337E9E6E84EFFAA4FEC6EA0C4D285280C6FA020B3
110	20860937	formal	J32_reference	32	median	R1	16	-0.000228164994440687	0.013671875	9.52271903120928e-05	0.486309747429452	4	12	0	0.25	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	3617D500AECABBDAB3C0DC989C850C6E9B1DFB6275DFC1CED10FC37D5D43D2D8
110	20860937	formal	J32_reference	32	median	R2	13	-0.000136749580430783	0.142578125	9.23176619879313e-05	0.295172918764395	5	8	0	0.384615384615385	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	3617D500AECABBDAB3C0DC989C850C6E9B1DFB6275DFC1CED10FC37D5D43D2D8
110	20860937	formal	J32_reference	32	mean	R1	16	-4.0652945659555e-05	0.693115234375	9.95913965668791e-05	0.564033995807464	5	11	0	0.3125	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	3617D500AECABBDAB3C0DC989C850C6E9B1DFB6275DFC1CED10FC37D5D43D2D8
110	20860937	formal	J32_reference	32	mean	R2	13	7.33311406439032e-05	0.4560546875	9.33792074705165e-05	-0.287491582882018	8	5	0	0.615384615384615	28563C57C011C9FFC6068703FB96F9770274DF2EF7E790469BD70EF541A2B444	3617D500AECABBDAB3C0DC989C850C6E9B1DFB6275DFC1CED10FC37D5D43D2D8
110	20860937	formal	J256_high	256	median	R1	16	-0.00021135676701782	0.020294189453125	9.40135689409788e-05	0.0843064710822419	4	12	0	0.25	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	3617D500AECABBDAB3C0DC989C850C6E9B1DFB6275DFC1CED10FC37D5D43D2D8
110	20860937	formal	J256_high	256	median	R2	13	-0.000189888643056791	0.06396484375	0.000103340722493387	-0.201491753821004	4	9	0	0.307692307692308	275133FAE62F2EB964E144A58425FA1382B899D2F6D04F086FB853D60FFB0A83	3617D500AECABBDAB3C0DC989C850C6E9B1DFB6275DFC1CED10FC37D5D43D2D8
